date,strategy_cumulative,buy_hold_cumulative
2025-10-30,1.1302104858991018,2.207266465743446
2025-10-31,1.1302104858991018,2.220823820636652
2025-11-03,1.1302104858991018,2.190338337462349
2025-11-04,1.139654294663271,2.2086403587636
2025-11-05,1.139654294663271,2.2040602649121857
2025-11-06,1.139654294663271,2.2177629648138164
2025-11-07,1.139654294663271,2.279705714248602
2025-11-10,1.139654294663271,2.2781946317170854
2025-11-11,1.139654294663271,2.326011030651516
2025-11-12,1.139654294663271,2.3196678728295423
2025-11-13,1.139654294663271,2.270330143523013
2025-11-14,1.139654294663271,2.256198786437645
2025-11-17,1.139654294663271,2.251145973153565
2025-11-18,1.139654294663271,2.258219198800922
2025-11-19,1.139654294663271,2.244713058895905
2025-11-20,1.139654294663271,2.261117257597375
2025-11-21,1.139654294663271,2.2936476492123985
2025-11-24,1.139654294663271,2.3075756939896435
2025-11-25,1.139654294663271,2.322143447975177
2025-11-26,1.139654294663271,2.357397607663155
2025-11-28,1.139654294663271,2.368741074243808
2025-12-01,1.139654294663271,2.3461726028922207
2025-12-02,1.139654294663271,2.361285813378576
2025-12-03,1.139654294663271,2.374986342403598
2025-12-04,1.139654294663271,2.3668046016180813
2025-12-05,1.139654294663271,2.355026935139947
2025-12-08,1.139654294663271,2.3710451816511537
2025-12-09,1.139654294663271,2.3596473764303294
2025-12-10,1.139654294663271,2.4064280868844965
2025-12-11,1.139654294663271,2.42699630025709
2025-12-12,1.139654294663271,2.439447631200963
2025-12-15,1.139654294663271,2.4435823303301474
2025-12-16,1.139654294663271,2.472668770016591
2025-12-17,1.139654294663271,2.4535947144855785
2025-12-18,1.139654294663271,2.461670560272878
2025-12-19,1.139654294663271,2.4895690400166526
2025-12-22,1.139654294663271,2.511916237243951
2025-12-23,1.139654294663271,2.507993721529794
2025-12-24,1.139654294663271,2.552078775902056
2025-12-26,1.139654294663271,2.4296464865000003
2025-12-29,1.139654294663271,2.456857648935698
2025-12-30,1.139654294663271,2.4283070830295013
2025-12-31,1.139654294663271,2.4272131769251812
2026-01-02,1.139654294663271,2.4973812465727634
2026-01-05,1.139654294663271,2.529213931965564
2026-01-06,1.139654294663271,2.5087874241084664
2026-01-07,1.139654294663271,2.500618002651358
2026-01-08,1.139654294663271,2.524585256692811
2026-01-09,1.139654294663271,2.5981985778797982
2026-01-12,1.1446921388934554,2.5867132355477076
2026-01-13,1.1446921388934554,2.611683659888192
2026-01-14,1.1446921388934554,2.603445817569009
2026-01-15,1.1446921388934554,2.5928303267893815
2026-01-16,1.1446921388934554,2.7057319577684975
2026-01-20,1.1446921388934554,2.7532391097133293
2026-01-21,1.1446921388934554,2.8099620040357824
2026-01-22,1.1446921388934554,2.8492099780640916
2026-01-23,1.1446921388934554,2.906650596003838
2026-01-26,1.141993661820278,2.913502682889519
2026-01-27,1.0944775354870242,3.034727840419543
2026-01-28,1.084933910629881,3.061190059253121
2026-02-02,1.084933910629881,3.196359100735595
2026-02-03,1.084933910629881,3.2135454622493227
2026-02-04,1.084933910629881,3.1645521289758065
2026-02-05,1.107301918324256,3.2297954822129507
2026-02-06,1.107301918324256,3.304798991384981
2026-02-09,1.107301918324256,3.2824675356666986
2026-02-10,1.107301918324256,3.318339476289616
2026-02-11,1.107301918324256,3.226825165983308
2026-02-12,1.1272728305407278,3.285023062204132
2026-02-13,1.1272728305407278,3.20175404222095
2026-02-17,1.1272728305407278,3.2640380404251417
2026-02-18,1.1275925068391746,3.2631124121562047
2026-02-19,1.1275925068391746,3.3268524390880443
2026-02-20,1.1275925068391746,3.410640819311472
2026-02-23,1.1275925068391746,3.38952622925967
2026-02-24,1.1275925068391746,3.418952142250109
2026-02-25,1.1336612824843477,3.400551121165762
2026-02-26,1.1336612824843477,3.4381557336742676
2026-02-27,1.1336612824843477,3.4829197888808565
2026-03-02,1.1336612824843477,3.3777492359430834
2026-03-03,1.1420283763847199,3.402679032404961
2026-03-04,1.1420283763847199,3.3703799415999116
2026-03-05,1.1420283763847199,3.411650829369325
2026-03-06,1.1420283763847199,3.380943707319998
2026-03-09,1.1420283763847199,3.445687096468368
2026-03-10,1.1420283763847199,3.439887189675575
2026-03-11,1.1420283763847199,3.407891173069079
2026-03-12,1.1420283763847199,3.3716031324700193
2026-03-13,1.1420283763847199,3.338830691301869
2026-03-16,1.1420283763847199,3.333364252239664
2026-03-17,1.1420283763847199,3.2631471496739253
2026-03-18,1.1420283763847199,3.098578866798324
2026-03-19,1.1325079741801247,3.0727478824860386
2026-03-20,1.1008319162186289,2.9868036399325546
2026-03-23,1.0920009547819027,2.9628432628988643
2026-03-24,1.1421484588096396,3.0989046773226714
2026-03-25,1.1421484588096396,2.992639577947696
2026-03-26,1.1678013388965045,3.0598548542492625
2026-03-27,1.1678013388965045,3.0984545287520535
2026-03-30,1.1678013388965045,3.167403984680346
2026-03-31,1.1678013388965045,3.229705038431237
2026-04-01,1.1678013388965045,3.1467602884987818
